Fecha,F019.PPB.PRE.44.D,F014.PPW.PRE.N.7.ECD.US.USD.BARR.BLO.Z.0.D,F013.TLP.TIN.N.7.ECD.US.CUS.BLO.D,F073.UFF.PRE.Z.D
20-02-2008,nan,"100,74","3,892","19766,45"
21-02-2008,nan,"98,53","3,773","19766,45"
22-02-2008,nan,"98,96","3,803","19766,45"
23-02-2008,nan,nan,nan,"19766,45"
24-02-2008,nan,nan,nan,"19766,45"
25-02-2008,nan,"99,48","3,898","19766,45"
26-02-2008,nan,"100,88","3,862","19766,45"
27-02-2008,nan,"99,64","3,85","19766,45"
28-02-2008,nan,"102,59","3,6719999999999997","19766,45"
29-02-2008,nan,"101,84","3,511","19766,45"
01-03-2008,nan,nan,nan,"19766,45"
02-03-2008,nan,nan,nan,"19766,45"
03-03-2008,nan,"102,45","3,549","19766,45"
04-03-2008,nan,"99,52","3,6260000000000003","19766,45"
05-03-2008,nan,"104,52","3,67","19766,45"
06-03-2008,nan,"105,47","3,585","19766,45"
07-03-2008,nan,"105,15","3,534","19766,45"
08-03-2008,nan,nan,nan,"19766,45"
09-03-2008,nan,nan,nan,"19766,45"
10-03-2008,nan,"107,9","3,457","19769,0"
11-03-2008,nan,"108,75","3,594","19771,54"
12-03-2008,nan,"109,92","3,4619999999999997","19774,09"
13-03-2008,nan,"110,33","3,528","19776,63"
14-03-2008,nan,"110,21","3,47","19779,18"
15-03-2008,nan,nan,nan,"19781,73"
16-03-2008,nan,nan,nan,"19784,28"
17-03-2008,nan,"105,68","3,3080000000000003","19786,82"
18-03-2008,nan,"109,42","3,485","19789,37"
19-03-2008,nan,"104,48","3,33","19791,92"
20-03-2008,nan,"102,79","3,335","19794,47"
21-03-2008,nan,nan,"3,335","19797,02"
22-03-2008,nan,nan,nan,"19799,57"
23-03-2008,nan,nan,nan,"19802,12"
24-03-2008,nan,"101,06","3,5580000000000003","19804,67"
25-03-2008,nan,"101,12","3,5069999999999997","19807,22"
26-03-2008,nan,"105,9","3,4619999999999997","19809,77"
27-03-2008,nan,"107,58","3,53","19812,32"
28-03-2008,nan,"105,62","3,443","19814,87"
29-03-2008,nan,nan,nan,"19817,42"
30-03-2008,nan,nan,nan,"19819,98"
31-03-2008,nan,"101,58","3,411","19822,53"
01-04-2008,nan,"100,98","3,56","19825,08"
02-04-2008,nan,"104,83","3,5980000000000003","19827,63"
03-04-2008,nan,"103,83","3,5789999999999997","19830,19"
04-04-2008,nan,"106,23","3,468","19832,74"
05-04-2008,nan,nan,nan,"19835,3"
06-04-2008,nan,nan,nan,"19837,85"
07-04-2008,nan,"109,09","3,537","19840,41"
08-04-2008,nan,"108,5","3,5580000000000003","19842,96"
09-04-2008,nan,"110,87","3,483","19845,52"
10-04-2008,nan,"110,11","3,5410000000000004","19850,79"
11-04-2008,nan,"110,14","3,471","19856,06"
12-04-2008,nan,nan,nan,"19861,34"
13-04-2008,nan,nan,nan,"19866,62"
14-04-2008,nan,"111,76","3,513","19871,89"
15-04-2008,nan,"113,79","3,602","19877,17"
16-04-2008,nan,"114,93","3,6910000000000003","19882,45"
17-04-2008,nan,"114,86","3,7289999999999996","19887,73"
18-04-2008,nan,"116,69","3,708","19893,02"
19-04-2008,nan,nan,nan,"19898,3"
20-04-2008,nan,nan,nan,"19903,59"
21-04-2008,nan,"117,48","3,727","19908,87"
22-04-2008,nan,"119,37","3,693","19914,16"
23-04-2008,nan,"119,4","3,733","19919,45"
24-04-2008,nan,"117,21","3,827","19924,74"
25-04-2008,nan,"119,7","3,872","19930,04"
26-04-2008,nan,nan,nan,"19935,33"
27-04-2008,nan,nan,nan,"19940,63"
28-04-2008,nan,"118,75","3,827","19945,92"
29-04-2008,nan,"115,63","3,821","19951,22"
30-04-2008,nan,"113,46","3,73","19956,52"
01-05-2008,nan,"112,52","3,765","19961,82"
02-05-2008,nan,"116,32","3,8569999999999998","19967,13"
03-05-2008,nan,nan,nan,"19972,43"
04-05-2008,nan,nan,nan,"19977,74"
05-05-2008,nan,"119,97","3,8689999999999998","19983,04"
06-05-2008,nan,"121,84","3,918","19988,35"
07-05-2008,nan,"123,53","3,8489999999999998","19993,66"
08-05-2008,nan,"123,69","3,78","19998,97"
09-05-2008,nan,"125,96","3,7710000000000004","20004,28"
10-05-2008,nan,nan,nan,"20006,86"
11-05-2008,nan,nan,nan,"20009,43"
12-05-2008,nan,"124,23","3,799","20012,01"
13-05-2008,nan,"125,8","3,915","20014,59"
14-05-2008,nan,"124,22","3,9130000000000003","20017,16"
15-05-2008,nan,"124,12","3,8160000000000003","20019,74"
16-05-2008,nan,"126,29","3,846","20022,32"
17-05-2008,nan,nan,nan,"20024,9"
18-05-2008,nan,nan,nan,"20027,48"
19-05-2008,nan,"127,05","3,8310000000000004","20030,06"
20-05-2008,nan,"129,07","3,7760000000000002","20032,64"
21-05-2008,nan,"132,57","3,8089999999999997","20035,22"
22-05-2008,nan,"130,21","3,9130000000000003","20037,8"
23-05-2008,nan,"131,59","3,844","20040,38"
24-05-2008,nan,nan,nan,"20042,96"
25-05-2008,nan,nan,nan,"20045,54"
26-05-2008,nan,nan,"3,844","20048,12"
27-05-2008,nan,"128,85","3,9210000000000003","20050,7"
28-05-2008,nan,"131,03","4,005","20053,28"
29-05-2008,nan,"126,62","4,077","20055,87"
30-05-2008,nan,"127,35","4,061","20058,45"
31-05-2008,nan,nan,nan,"20061,03"
01-06-2008,nan,nan,nan,"20063,62"
02-06-2008,nan,"127,76","3,9589999999999996","20066,2"
03-06-2008,nan,"124,31","3,8960000000000004","20068,78"
04-06-2008,nan,"122,3","3,978","20071,37"
05-06-2008,nan,"127,79","4,04","20073,95"
06-06-2008,nan,"138,54","3,911","20076,54"
07-06-2008,nan,nan,nan,"20079,13"
08-06-2008,nan,nan,nan,"20081,71"
09-06-2008,nan,"134,35","4,0","20084,3"
10-06-2008,nan,"131,31","4,105","20092,29"
11-06-2008,nan,"136,38","4,075","20100,28"
12-06-2008,nan,"136,74","4,213","20108,27"
13-06-2008,nan,"134,86","4,2589999999999995","20116,27"
14-06-2008,nan,nan,nan,"20124,27"
15-06-2008,nan,nan,nan,"20132,27"
16-06-2008,nan,"134,61","4,269","20140,28"
17-06-2008,nan,"134,01","4,199","20148,29"
18-06-2008,nan,"136,68","4,138","20156,3"
19-06-2008,nan,"131,93","4,209","20164,32"
20-06-2008,nan,"134,62","4,166","20172,34"
21-06-2008,nan,nan,nan,"20180,36"
22-06-2008,nan,nan,nan,"20188,39"
23-06-2008,nan,"136,0","4,166","20196,41"
24-06-2008,nan,"136,4","4,084","20204,45"
25-06-2008,nan,"134,03","4,101","20212,48"
26-06-2008,nan,"139,64","4,035","20220,52"
27-06-2008,nan,"140,21","3,967","20228,56"
28-06-2008,nan,nan,nan,"20236,61"
29-06-2008,nan,nan,nan,"20244,65"
30-06-2008,nan,"140,0","3,971","20252,71"
01-07-2008,nan,"140,97","4,004","20260,76"
02-07-2008,nan,"143,57","3,9589999999999996","20268,82"
03-07-2008,nan,"145,29","3,977","20276,88"
04-07-2008,nan,nan,"3,977","20284,94"
05-07-2008,nan,nan,nan,"20293,01"
06-07-2008,nan,nan,nan,"20301,08"
07-07-2008,nan,"141,37","3,9010000000000002","20309,15"
08-07-2008,nan,"136,04","3,884","20317,23"
09-07-2008,nan,"136,05","3,813","20325,31"
10-07-2008,nan,"141,65","3,798","20335,07"
11-07-2008,nan,"145,08","3,96","20344,84"
12-07-2008,nan,nan,nan,"20354,62"
13-07-2008,nan,nan,nan,"20364,39"
14-07-2008,nan,"145,18","3,8569999999999998","20374,18"
15-07-2008,nan,"138,74","3,821","20383,97"
16-07-2008,nan,"134,6","3,9360000000000004","20393,76"
17-07-2008,nan,"129,29","3,9930000000000003","20403,55"
18-07-2008,nan,"128,88","4,085","20413,36"
19-07-2008,nan,nan,nan,"20423,16"
20-07-2008,nan,nan,nan,"20432,97"
21-07-2008,nan,"131,04","4,044","20442,79"
22-07-2008,nan,"127,95","4,101","20452,61"
23-07-2008,nan,"123,64","4,118","20462,44"
24-07-2008,nan,"124,74","3,9989999999999997","20472,27"
25-07-2008,nan,"122,46","4,099","20482,1"
26-07-2008,nan,nan,nan,"20491,94"
27-07-2008,nan,nan,nan,"20501,78"
28-07-2008,nan,"124,73","4,003","20511,63"
29-07-2008,nan,"122,19","4,04","20521,49"
30-07-2008,nan,"126,77","4,046","20531,34"
31-07-2008,nan,"124,08","3,948","20541,21"
01-08-2008,nan,"125,1","3,9330000000000003","20551,08"
02-08-2008,nan,nan,nan,"20560,95"
03-08-2008,nan,nan,nan,"20570,83"
04-08-2008,nan,"121,41","3,964","20580,71"
05-08-2008,nan,"119,17","4,019","20590,59"
06-08-2008,nan,"118,58","4,052","20600,49"
07-08-2008,nan,"120,02","3,925","20610,38"
08-08-2008,nan,"115,2","3,932","20620,28"
09-08-2008,nan,nan,nan,"20630,19"
10-08-2008,nan,nan,nan,"20637,47"
11-08-2008,nan,"114,45","3,995","20644,76"
12-08-2008,nan,"113,01","3,9","20652,04"
13-08-2008,nan,"116,0","3,9360000000000004","20659,33"
14-08-2008,nan,"115,01","3,891","20666,62"
15-08-2008,nan,"113,77","3,84","20673,92"
16-08-2008,nan,nan,nan,"20681,22"
17-08-2008,nan,nan,nan,"20688,52"
18-08-2008,nan,"112,87","3,815","20695,82"
19-08-2008,nan,"114,53","3,8339999999999996","20703,12"
20-08-2008,nan,"114,98","3,802","20710,43"
21-08-2008,nan,"120,93","3,8310000000000004","20717,74"
22-08-2008,nan,"114,24","3,872","20725,05"
23-08-2008,nan,nan,nan,"20732,37"
24-08-2008,nan,nan,nan,"20739,69"
25-08-2008,nan,"114,71","3,786","20747,01"
26-08-2008,nan,"116,27","3,7760000000000002","20754,33"
27-08-2008,nan,"118,15","3,765","20761,65"
28-08-2008,nan,"115,59","3,78","20768,98"
